key,城市,景点名称,攻略数量,评论数量,星级,排名,简介,链接,图片
090946aab3e0a9793661a290bf023b55,成都,望江楼公园Wangjiang Pavilion Park,10,386,92,成都景点排名第54,为纪念唐朝女诗人薛涛而建，周边很有“老成都”的味道。,https://travel.qunar.com/p-oi704132-wangjianglougongyuan,https://img1.qunarzz.com/travel/d3/1512/28/8e7ca6d64a1083f7.jpg_r_480x360x95_9d11f6bc.jpg
e3a4d53e48774ddac375d0b79ea4a69e,成都,东郊记忆Eastern Suburb Memory,81,446,90,成都景点排名第24,工业区改建的景区，文艺青年的最爱，还有李宇春名人的手模墙。,https://travel.qunar.com/p-oi7523899-dongjiaojiyi,https://img1.qunarzz.com/travel/d8/1706/5a/f7e9d22265bfa4b5.jpg_r_480x360x95_4d11423d.jpg
673fdb4ec603d1afc5fa4e33fd30d5d4,成都,百花潭公园Baihuatan Park,7,204,94,成都景点排名第73,成都最古老的公园之一，园中还有巴金的故居。,https://travel.qunar.com/p-oi702448-baihuatangongyuan,https://img1.qunarzz.com/travel/d5/1611/f3/fd1c6c0d59c22cb5.jpg_r_480x360x95_696575e3.jpg
dc5e32eb480371b87f6e8cc154837cd2,成都,四川大学Sichuan University,80,358,94,成都景点排名第25,望江校区的行政楼由梁思成设计；校区的天使林，是观鸟的好地方。,https://travel.qunar.com/p-oi5475445-sichuandaxue,https://tr-osdcp.qunarzz.com/tr-osd-tr-space/img/00eadefd7406a183250ea1d6563c4c16.jpg_r_480x360x95_2ead541e.jpg
c8d4d238d69d6336bee7fe8a7d34a790,成都,成都动物园Chengdu Zoo,14,1203,94,成都景点排名第18,来这里观看萌萌的大熊猫吧，还有大象、老虎等众多的动物。,https://travel.qunar.com/p-oi710800-chengdudongwuyuan,https://img1.qunarzz.com/piao/fusion/2201/27/82ad7562c4daf602.jpg_r_480x360x95_a4f6a03c.jpg
907034a3a9d9bd07cdb4635cd75a09d4,成都,平乐古镇Pingle Ancient Town,8,446,88,邛崃景点排名第1,以原生态的川西古建筑和古朴民风著称，还有川西一绝“乐善桥”。,https://travel.qunar.com/p-oi712191-pingleguzhen,https://img1.qunarzz.com/travel/d5/1704/40/9fbacd3bc5702fb5.jpg_r_480x360x95_fb14dca9.jpg
0618ab11779f328c64a488b4c896df2f,成都,成都天台山旅游景区Tiantai Mountain,7,571,86,邛崃景点排名第3,溪流瀑布、奇特的石林，避暑游山的好去处，还是萤火虫观赏基地。,https://travel.qunar.com/p-oi713643-chengdutiantaishanlu:,https://img1.qunarzz.com/travel/d3/1808/d4/d990cbfac470a0b5.jpg_r_480x360x95_af236f9e.jpg
10976e4eb3b44cffc35e3e726404830b,成都,小通巷Xiaotong Alley,29,134,88,成都景点排名第37,,https://travel.qunar.com/p-oi7523958-xiaotongxiang,https://img1.qunarzz.com/travel/d6/1706/a2/b6e772d531ea85b5.jpg_r_480x360x95_95b579c9.jpg
13f4793c504b8a62bae2e30d3e82d287,成都,四川科技馆Sichuan Science and Technology Museum,15,163,86,成都景点排名第20,,https://travel.qunar.com/p-oi7523924-sichuankejiguan,https://img1.qunarzz.com/travel/poi/1706/73/d85acd49f7f94c37.jpg_r_480x360x95_b167fd0e.jpg
2e11a87bb84972a9aa25924939031d44,成都,青城后山Qingcheng Houshan,6,807,88,都江堰景点排名第3,农家乐小住，随性散步游山，呼吸清新的空气，感受山中的清幽。,https://travel.qunar.com/p-oi715147-qingchenghoushan,https://img1.qunarzz.com/travel/d8/1706/e2/33c7b5edc673d9b5.jpg_r_480x360x95_254d6a78.jpg
037bd8c3c4ecb655d9ee9adc8069fd45,成都,文殊坊Wushufang,29,213,92,成都景点排名第21,,https://travel.qunar.com/p-oi5475471-wenshufang,https://img1.qunarzz.com/travel/d1/1702/e8/4ea8d8cb908394b5.jpg_r_480x360x95_67975e03.jpg
8ca18576bd4adf52e6342f2fbbeb9a7d,成都,中国泰迪熊博物馆China Teddy Bear Museum,3,541,84,成都景点排名第11,全球最大的泰迪熊博物馆，处处都有泰迪熊可爱的身影。,https://travel.qunar.com/p-oi7467896-zhongguotaidixiongbowu,https://img1.qunarzz.com/travel/d5/1508/4a/48bc2bb0cd4382.jpg_r_480x360x95_ef27bff8.jpg
76fa22052f289b6a9ef2d805ac45e95f,成都,宝瓶口Baopingkou,13,170,94,都江堰景点排名第17,宝瓶口是人工挖掘的一个水渠，是控制内江进水量的关键。,https://travel.qunar.com/p-oi719914-baopingkou,https://img1.qunarzz.com/travel/d2/201212/12/b0159712f3764cf5ddb12cfb.jpg_r_480x360x95_6d1dfa09.jpg
8562e2b54698439d00c509bee1df48d6,成都,成都永陵博物馆Chengdu Yongling,6,227,88,成都景点排名第31,迄今发现的中国唯一一座建于地上的皇陵，地宫内有精美的石刻。,https://travel.qunar.com/p-oi707421-chengduyonglingbowuguan,https://img1.qunarzz.com/travel/d6/1605/2b/75ef464ce10db1f7.jpg_r_480x360x95_e23ce376.jpg
34617a89be258dc5e34ee9fc16ea9cac,成都,都江堰景区鱼嘴分水堤Dujiangyan Fish-mouth Water-dividing Dike,12,200,94,都江堰景点排名第11,用鹅卵石堆砌的像鱼的嘴一样的大坝，是都江堰最重要的部分。,https://travel.qunar.com/p-oi717590-dujiangyanjingquyuzui,https://img1.qunarzz.com/piao/fusion/2110/1a/798b3319201efb02.jpg_r_480x360x95_944af159.jpg
9906aa3b02d4e4aae1aad966e761d8da,成都,上清宫Shangqing Palace,8,162,92,都江堰景点排名第37,青城山里位置最高的道观，香火旺盛可以祈福，也适合观日出。,https://travel.qunar.com/p-oi718408-shangqinggong,https://img1.qunarzz.com/travel/d6/1507/60/65eff401a394ab.jpg_r_480x360x95_7226e43c.jpg
4d11e0eab3fb3ead9bdc6a29c43e5ac7,成都,二王庙Erwang Temple,10,296,92,都江堰景点排名第36,纪念都江堰工程的开凿者——李冰父子的祀庙，背山面水，环境幽静。,https://travel.qunar.com/p-oi718083-erwangmiao,https://img1.qunarzz.com/piao/fusion/2107/23/70a9214233545b02.jpg_r_480x360x95_a439d4e5.jpg
9ad0df64e0e74585b74969bd1aecb50e,成都,泰安古镇Tai'an Ancient Town,5,146,80,都江堰景点排名第14,幽静的川西风格古镇，适合休闲避暑，游览青城后山的主要住宿地。,https://travel.qunar.com/p-oi708078-taianguzhen,https://img1.qunarzz.com/travel/d4/1708/83/12a3c8922f7381b5.jpg_r_480x360x95_50311e06.jpg
24d87e1e9cb512edfe4eaf74039ac227,成都,伏龙观Fulong Temple,10,50,92,都江堰景点排名第42,建在离堆的上面，三面都是悬崖，观内有东汉时期的李冰石刻像。,https://travel.qunar.com/p-oi717250-fulongguan,https://img1.qunarzz.com/travel/d9/1706/74/f55e4ecbf3ef38b5.jpg_r_480x360x95_df441fa9.jpg
6b52a031edf54e127d8bbdb6ad600f2d,成都,离堆公园Lidui Park,8,299,92,都江堰景点排名第6,都江堰景区的入口，有伏龙观和都江堰博物馆等景点。,https://travel.qunar.com/p-oi714729-liduigongyuan,https://img1.qunarzz.com/travel/d7/1507/74/28fe65dd4e1106.jpg_r_480x360x95_51c63dc4.jpg
3165da339140d60911e26726e0145ce2,成都,琴台故径Qintai Trail,14,397,90,成都景点排名第103,,https://travel.qunar.com/p-oi5186623-qintaigujing,https://img1.qunarzz.com/travel/d1/1607/1c/a0b5255218280eb6.jpg_r_480x360x95_da660bc3.jpg
311b712ffbeb2497b49a25f17b646037,成都,安澜索桥Anlan Cable Bridge,12,509,94,都江堰景点排名第43,横跨在都江堰内江和外江的分水处，走在桥面上，摇摇晃晃很刺激。,https://travel.qunar.com/p-oi720538-anlansuoqiao,https://img1.qunarzz.com/travel/d7/1803/6b/958c7085faa706b5.jpg_r_480x360x95_18262f81.jpg
7a6be00fa521292db7d4dacf6b4b4a0c,成都,玉垒山公园Yuleishan Park,9,120,92,都江堰景点排名第23,公园内树木茂盛，还有一段明代的古城墙，是当地人晨练的地方。,https://travel.qunar.com/p-oi715437-yuleishangongyuan,https://img1.qunarzz.com/travel/d7/1804/9b/b9d7a5fdd36c8b5.jpg_r_480x360x95_54c9d780.jpg
dbf6c175c36b72fa967a3cabc577dbc0,成都,飞沙堰Feisha Dam,10,95,94,都江堰景点排名第10,都江堰水利工程的重要部分，具有泄洪排沙的功能。,https://travel.qunar.com/p-oi721276-feishayan,https://img1.qunarzz.com/travel/d2/201212/12/f044b651c8213055ddb12cfb.jpg_r_480x360x95_d9239776.jpg
3dc7e435ae7606ff3337cbf83280bc3d,成都,刘氏庄园博物馆Liu's Manor Museum,1,532,92,大邑景点排名第3,国内保存最完好的地主庄园，庄内文物和泥塑“收租院”值得一看。,https://travel.qunar.com/p-oi705269-liushizhuangyuanbowuguan,https://img1.qunarzz.com/travel/d2/1706/90/501d25c3f94b45b5.jpg_r_480x360x95_2f893373.jpg
692a216705747c1c0461aa708bb998c1,成都,"府南河活水公园Live-water Park, Chengdu",1,80,88,成都景点排名第125,,https://travel.qunar.com/p-oi712338-funanhehuoshuigongyuan,https://img1.qunarzz.com/travel/d2/1711/cd/1bd6544d6250eeb5.jpg_r_480x360x95_e3f210e8.jpg
96b861d02367024abdcab7ed2f7703dd,成都,天师洞道观Tianshi Cave,4,138,92,都江堰景点排名第13,据说天师道的创始人——张道陵，曾经在这里修炼布道。,https://travel.qunar.com/p-oi716751-tianshidongdaoguan,https://img1.qunarzz.com/travel/d9/1607/68/7fa142518363e09a.jpg_r_480x360x95_37970395.jpg
7c36029e6747ddfc30cd3b9f9c68a165,成都,皇城清真寺Huangcheng Mosque,1,55,84,成都景点排名第87,,https://travel.qunar.com/p-oi706141-huangchengqingzhensi,https://tr-osdcp.qunarzz.com/tr-osd-tr-space/img/9f8861ff27c6108ba48695dd0d95b8ff.jpg_r_480x360x95_54d7cf16.jpg
6a8a0bea1c10ace7cec000f9cd8e8d52,成都,古城遗址Ancient City Site of Pi County,1,36,94,成都景点排名第2,,https://travel.qunar.com/p-oi708122-guchengyizhi,https://img1.qunarzz.com/travel/d2/201212/12/fe493991bcd2947fddb12cfb.jpg_r_480x360x95_4d3cedf8.jpg
b078e604ae3a6274d6129386c4902d9f,成都,大慈寺Daci Temple,98,397,92,成都景点排名第42,闹市区的古寺，有1600年的历史，玄奘法师在这里受戒、讲学。,https://travel.qunar.com/p-oi715161-dacisi,https://img1.qunarzz.com/travel/d8/1607/78/e1bd81e92ce8f19a.jpg_r_480x360x95_3d90a434.jpg
1f5ed0c334f4e7c33c5ae9ddf92c4bb5,成都,昭觉寺Zhaojue Temple,13,205,92,成都景点排名第55,与成都动物园相邻，当地著名的古寺庙，有川西“第一禅林”之称。,https://travel.qunar.com/p-oi715451-zhaojuesi,https://img1.qunarzz.com/travel/d7/1602/e6/1bc8a929f5f7f7.jpg_r_480x360x95_d551de65.jpg
7e4d86889fe4f15268fcc8b1be47605a,成都,都江堰中华大熊猫苑(原熊猫乐园)Dujiangyan China Giant Panda Garden (formerly known as Panda Paradise),1,414,92,都江堰景点排名第6,有许多萌萌的大熊猫，是一个亲子游的好地方。,https://travel.qunar.com/p-oi7646705-dujiangyanzhonghuadaxiong,https://img1.qunarzz.com/travel/d5/1610/a2/154cc7496d6cbdb5.jpg_r_480x360x95_74d99fd2.jpg
c40559883a6f400e42c5bdab18872347,成都,南郊公园Chengdu Southern Suburb Park,1,81,92,成都景点排名第178,,https://travel.qunar.com/p-oi707412-nanjiaogongyuan,https://tr-osdcp.qunarzz.com/tr-osd-tr-mapi/img/7aa98ccd23be0126e86140d47df53515.jpg_r_480x360x95_9df7b257.jpg
8bfa136099b9d85366e5324d6aec1967,成都,南桥South Bridge,11,848,92,都江堰景点排名第5,仿古廊桥，有精美的彩绘和木雕，夜景很漂亮，附近有美食街。,https://travel.qunar.com/p-oi7335851-nanqiao,https://img1.qunarzz.com/travel/d7/1508/99/bcf457098f34a2.jpg_r_480x360x95_a76fcd16.jpg
cb6b05e2c74d8068c632e4166036b2eb,成都,石象湖Shixiang Lake,1,767,80,蒲江景点排名第1,乘船泛舟，感受湖光山色。春季赏郁金香，秋季赏百合花。,https://travel.qunar.com/p-oi708542-shixianghu,https://img1.qunarzz.com/travel/d1/1610/4d/1ea129639df4ccb5.jpg_r_480x360x95_c9bd725a.jpg
ce10066bf73fad91b717cfe25e14a7d7,成都,慧园Huiyuan Garden,1,39,90,成都景点排名第157,,https://travel.qunar.com/p-oi706782-huiyuan,https://img1.qunarzz.com/travel/poi/201303/13/f17465a9b1f58885ddb12cfb.jpg_r_480x360x95_f74df369.jpg
60bf909e3a50625d5aaa6a02c3b77319,成都,彭州龙门山地震遗址公园Pengzhou Longmen Mountain Earthquake Site Park,2,33,90,彭州景点排名第163,,https://travel.qunar.com/p-oi707323-pengzhoulongmenshandi,https://img1.qunarzz.com/travel/d2/201212/12/f0cd6605b1d7e6afddb12cfb.jpg_r_480x360x95_eb057e9e.jpg
b9f740a7d8ba33fb2d2c9656bfe0f90c,成都,宝光寺Baoguang Temple,1,217,98,成都景点排名第93,成都著名寺院，有“镇寺三宝”舍利、贝叶经和铜优昙花。,https://travel.qunar.com/p-oi706083-baoguangsi,https://img1.qunarzz.com/travel/d3/1503/a2/6b16ee57ab6fcf.jpg_r_480x360x95_36334b24.jpg
7d392e6c817633663ae3c9762a6f94b8,成都,五凤镇,1,8,88,成都景点排名第359,五凤镇是成都市十个古镇之一，有着多种移民文化，五凤镇沿沱江两岸，距成都市48公里，风景优美，民风淳朴。,https://travel.qunar.com/p-oi7476940-wufengzhen,https://img1.qunarzz.com/travel/d9/1704/85/6a7de7b8b69241b5.jpg_r_480x360x95_4294712d.jpg
e9df62eb4867abaf3c5a454ce85951ce,成都,十二桥遗址,1,3,100,成都景点排名第179,十二桥遗址位于四川省成都市蜀都大道十二桥路，是十二桥文化的中心聚落遗址，为商代至西周（公元前1700－前771年）建筑遗址。,https://travel.qunar.com/p-oi711368-shierqiaoyizhi,https://img1.qunarzz.com/travel/poi/201303/15/a4518f408a4a09afddb12cfb.jpg_r_480x360x95_0bcbc378.jpg
878605614df92247b0894c909902b592,成都,四川建川博物馆聚落Jianchuan Museum Cluster,1,394,94,大邑景点排名第2,国内最大的民间博物馆群，以抗战系列闻名，各展馆建筑风格各异。,https://travel.qunar.com/p-oi715375-sichuanjianchuanbowuguan,https://tr-osdcp.qunarzz.com/tr-osd-tr-space/img/bdb0349679ec942f351044772b37e56c.jpg_r_480x360x95_45652c49.jpg
ddc8cc55cca4fb193fe6b80555c614ad,成都,"云顶山Yunding Mountain Scenic Area, Jintang",1,91,88,金堂景点排名第49,不错的登山休闲之地，非常的清幽，山上还有千年古寺可以祈福。,https://travel.qunar.com/p-oi711808-yundingshan,https://img1.qunarzz.com/travel/d5/1511/62/246bd0520ef19ef7.jpg_r_480x360x95_e828b6a4.jpg
790383879cf412d4a68eb5cc3a32e87e,成都,龙泉,7,13,94,成都景点排名第58,位于成都市东部龙尔山上，是1984年以来新开辟的市级风景名胜区。包括花果山、百工堰、龙泉湖、石径寺等景区景点。,https://travel.qunar.com/p-oi710351-longquan,https://img1.qunarzz.com/travel/d5/1611/cd/41953d9ec47c3fb5.jpg_r_480x360x95_8e0e5c0e.jpg
f6a1d996e1dc74e71d3a50bc035de98d,成都,兰桂坊成都Lan Kwai Fong Chengdu,19,108,92,成都景点排名第8,成都夜生活的一个地标区域，充满国际范的酒吧街。。,https://travel.qunar.com/p-oi5219376-languifangchengdu,https://img1.qunarzz.com/travel/d5/1703/da/ae6ea983e3e25cb5.jpg_r_480x360x95_4a83d985.jpg
67f08924566af10c3934f427a2d81f86,成都,建福宫Jianfu Palace,5,111,92,都江堰景点排名第44,游览青城山的起点，还有长达394字的长联，被赞为“青城一绝”。,https://travel.qunar.com/p-oi720452-jianfugong,https://img1.qunarzz.com/piao/fusion/1610/73/d3627bcc4986ea02.jpg_r_480x360x95_b15237e8.jpg
58082c1ff83f711bccd67c841b25ae4f,成都,新华公园Xinhua Park,1,131,90,成都景点排名第79,,https://travel.qunar.com/p-oi714468-xinhuagongyuan,https://img1.qunarzz.com/travel/d4/1506/ef/89be1ef9d48787.jpg_r_480x360x95_f71c6e99.jpg
c2b3e4156f29981c4ba7ca05151feca6,成都,泥巴沱风景区Xindu Nibatuo Peninsula,1,49,86,成都景点排名第360,,https://travel.qunar.com/p-oi706748-nibatuofengjingqu,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/eb403cf789a05a2638d21e18abb0eb11.jpg_r_480x360x95_b926f15e.jpg
2b7386b000488c6b5cafb2ce97a8c583,成都,耍都文化广场,1,22,100,成都景点排名第99,,https://travel.qunar.com/p-oi3737474-shuadouwenhuaguangchang,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
d50d6374e9396821897a46c61326b4ef,成都,云顶石城Yunding Stone Wall,2,27,82,金堂景点排名第4,,https://travel.qunar.com/p-oi704230-yundingshicheng,https://img1.qunarzz.com/wugc/p166/201207/31/f03265d0364236a893835fbb.jpg_r_480x360x95_f720e31f.jpg
dc51a71bc73f9a952a68c18c928213f5,成都,圆明宫Yuanming Palace,1,19,90,都江堰景点排名第41,始建于明代万历年间的道观，观内供奉着圆明道母天尊。,https://travel.qunar.com/p-oi719606-yuanminggong,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/0ede5dcf975faf2b61d8e9a9100cea31.jpg_r_480x360x95_79ccce80.jpg
84d79eec116840ef4254f1ce4f6c3dba,成都,合江亭Hejiang Pavilion,6,112,92,成都景点排名第181,夜景很赞的仿古亭子，新建的爱情斑马线吸引了不少新婚夫妻。,https://travel.qunar.com/p-oi7568827-hejiangting,https://img1.qunarzz.com/travel/poi/1412/59/5939eda9f354d87cdb.jpg_r_480x360x95_d4b180dd.jpg
80b6434eed63013078d635a1ff50ccd3,成都,四川省体育馆,3,8,80,成都景点排名第119,其醒目的彩蝶式建筑造型是成都市的标志性建筑之一，它更是象征着四川省体育事业的腾飞。,https://travel.qunar.com/p-oi7523920-sichuanshengtiyuguan,https://img1.qunarzz.com/travel/poi/1410/22/70a9faefbd1d7287ffffffffc8d65eac.jpg_r_480x360x95_853512e0.jpg
bf44d6e74e8c9cedd88c4fbc1e77cfc5,成都,桂湖公园Xindu Guihu Park,2,125,92,成都景点排名第362,,https://travel.qunar.com/p-oi703819-guihugongyuan,https://img1.qunarzz.com/piao/fusion/1909/78/6256756c8fbfd602.jpg_r_480x360x95_1c04e62d.jpg
fa9b4270a38b845ebff17c016b58fcea,成都,安顺廊桥Anshun Lang Bridge,14,84,92,成都景点排名第146,,https://travel.qunar.com/p-oi7523954-anshunlangqiao,https://img1.qunarzz.com/travel/d8/1503/96/8126bfa409c2f0.jpg_r_480x360x95_7befa394.jpg
32d6f4cf20a1cbd6486c170cde798d6b,成都,白塔湖景区White Pagoda Lake,2,34,76,崇州景点排名第5,,https://travel.qunar.com/p-oi707427-baitahujingqu,https://mp-commentcp.qunarzz.com/mp_comment_mp_comment/1559676783509100215000000xfbuvE74C_D_640_10000.jpg_r_480x360x95_f22cdc03.jpg
d08be31e45f3c34cd65ad5bbd496625d,成都,灌县古城Guanxian Ancient City,11,150,92,都江堰景点排名第22,,https://travel.qunar.com/p-oi7587164-guanxiangucheng,https://img1.qunarzz.com/travel/d1/1804/50/066012d58e3779b5.jpg_r_480x360x95_5afd1c0f.jpg
b24619d9ed7dc2394e4725b4ae07632f,成都,老成都民俗公园The Old Chengdu Folk Park,1,70,90,成都景点排名第252,,https://travel.qunar.com/p-oi706619-laochengduminsugongyuan,https://img1.qunarzz.com/travel/d2/1701/ca/27865f40282f6ab5.jpg_r_480x360x95_a95cc0f4.jpg
9085450e3151472b33c45257aca980ad,成都,"回澜塔Huilan Tower, Qionglai",1,35,86,邛崃景点排名第8,,https://travel.qunar.com/p-oi708504-huilanta,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/aa8da38bd4c0a27be34c3d151ba479b9.jpg_r_480x360x95_53827e74.jpg
fc8a927db32f8ca6413f5c4498f98b3d,成都,梨花溪Lihua River,1,42,82,成都景点排名第3,成都市民赏桃花，享受农家乐的去处。,https://travel.qunar.com/p-oi709619-lihuaxi,https://img1.qunarzz.com/travel/d2/1504/54/7fafb29f12e8e5.jpg_r_480x360x95_a187a1b8.jpg
d163eb8cb4f2976ea5af923ba5d9e63d,成都,文君井Wenjun Well,1,14,88,邛崃景点排名第231,,https://travel.qunar.com/p-oi707283-wenjunjing,https://img1.qunarzz.com/travel/poi/201303/14/e840923b06dd1911ddb12cfb.jpg_r_480x360x95_5aad7d82.jpg
d44febf426f755223e3db5c0919c8295,大连,海之韵公园Haizhiyun Park,29,218,88,大连景点排名第103,内有两大奇景：“十八盘”路面似银带飘向海滨，“怪坡”的汽车上下坡呈返程状态，妙趣横生。,https://travel.qunar.com/p-oi704987-haizhiyungongyuan,https://img1.qunarzz.com/travel/d7/1506/eb/9997e7d31b0ba0.jpg_r_480x360x95_0fbbb1e7.jpg
c9fc72b703816898feffa04fb3d0c1e5,大连,中山广场Zhongshan Square,80,429,92,大连景点排名第70,大连著名的城市广场，坐落着许多超过百年历史的欧式建筑。,https://travel.qunar.com/p-oi709399-zhongshanguangchang,https://img1.qunarzz.com/travel/d2/1612/80/f5eb160251a606b5.jpg_r_480x360x95_df342efb.jpg
24829711650c741db2321f42040f06c8,大连,棒棰岛Bangchui Island,71,1076,90,大连景点排名第16,大连市区环境最好的海滩，孤立于海上的棒棰岛是著名景观。,https://travel.qunar.com/p-oi715444-bangchuidao,https://img1.qunarzz.com/travel/d9/1606/5b/b1d6414806bc18f7.jpg_r_480x360x95_1b629330.jpg
8a880226ce138ac7498f135fb6b3e183,大连,东方威尼斯水城Oriental Venice Water City,62,755,90,大连景点排名第5,漫步于欧式建筑与水城风光中，感受威尼斯水城般的异域风情。,https://travel.qunar.com/p-oi5345697-dongfangweinisishuicheng,https://img1.qunarzz.com/travel/d6/1707/8a/e44380e2cd9f74b5.jpg_r_480x360x95_e2746957.jpg
51127d662d5b693df5721880a8dc4e61,大连,大连圣亚海洋世界Sun Asia Ocean World And Polar World,57,5593,88,大连景点排名第4,在全景海底通道中感受海底世界，欣赏精彩的海豚、海象等表演。,https://travel.qunar.com/p-oi712006-dalianshengyahaiyangshi,https://img1.qunarzz.com/travel/d2/1612/d8/8d8f9cffed3ff5b5.jpg_r_480x360x95_960fa6da.jpg
